"Timestamp";"DateTime";"Temperature";"CO2";"Humidity";"Noise";"Pressure"
1623645341;"2021-06-14 13:35:41";31.3;327;60;49;1007.4
1623645638;"2021-06-14 13:40:38";27.3;323;67;46;1007.5
1623645889;"2021-06-14 13:44:49";29.7;318;63;46;1007.4
1623645960;"2021-06-14 13:46:00";30.5;318;61;48;1007.4
1623646123;"2021-06-14 13:48:43";32;321;57;48;1007.5
1623646426;"2021-06-14 13:53:46";27.5;291;65;48;1007.4
1623646729;"2021-06-14 13:58:49";26.3;281;67;47;1007.4
1623647031;"2021-06-14 14:03:51";25.9;296;69;47;1007.2
1623647333;"2021-06-14 14:08:53";25.7;275;70;46;1007.2
1623647636;"2021-06-14 14:13:56";25.6;265;70;47;1007.1
1623647939;"2021-06-14 14:18:59";25.5;274;71;47;1007.1
1623648241;"2021-06-14 14:24:01";25.3;261;69;47;1007.1
1623648543;"2021-06-14 14:29:03";24.9;245;69;47;1007.1
1623648846;"2021-06-14 14:34:06";24.9;259;71;48;1007.1
1623649148;"2021-06-14 14:39:08";24.9;253;72;47;1007.1
1623649451;"2021-06-14 14:44:11";25.1;260;72;46;1007
1623649752;"2021-06-14 14:49:12";25.2;254;72;45;1006.9
1623650054;"2021-06-14 14:54:14";25.3;252;72;45;1006.8
1623650357;"2021-06-14 14:59:17";25.3;260;72;46;1006.9
1623650659;"2021-06-14 15:04:19";25.3;237;71;46;1006.9
1623650961;"2021-06-14 15:09:21";25.1;237;72;46;1007
1623651265;"2021-06-14 15:14:25";25.1;226;72;46;1006.9
1623651567;"2021-06-14 15:19:27";25.2;237;72;46;1006.9
1623651870;"2021-06-14 15:24:30";25.3;402;72;46;1006.9
1623652172;"2021-06-14 15:29:32";25.3;395;72;45;1006.9
1623652474;"2021-06-14 15:34:34";25.3;376;71;45;1006.9
1623652777;"2021-06-14 15:39:37";25.1;380;71;45;1006.8
1623653079;"2021-06-14 15:44:39";25.1;359;72;45;1006.8
1623653382;"2021-06-14 15:49:42";25.2;369;72;46;1006.7
1623653684;"2021-06-14 15:54:44";25.3;369;72;45;1006.6
1623653987;"2021-06-14 15:59:47";25.3;372;71;46;1006.6
1623654290;"2021-06-14 16:04:50";25.2;369;71;47;1006.7
1623654592;"2021-06-14 16:09:52";25.2;376;72;48;1006.4
1623654894;"2021-06-14 16:14:54";25.3;395;72;48;1006.4
1623655100;"2021-06-14 16:18:20";25.4;387;72;47;1006.4
1623655403;"2021-06-14 16:23:23";25.2;395;70;47;1006.3
1623655705;"2021-06-14 16:28:25";24.9;382;70;46;1006.3
1623656007;"2021-06-14 16:33:27";24.9;401;71;46;1006.2
1623656310;"2021-06-14 16:38:30";25;379;72;46;1006.2
1623656612;"2021-06-14 16:43:32";25.2;381;73;46;1006.1
1623656915;"2021-06-14 16:48:35";25.3;383;73;45;1006.1
1623657217;"2021-06-14 16:53:37";25.4;381;72;46;1006.1
1623657520;"2021-06-14 16:58:40";25.2;369;70;46;1006.1
1623657822;"2021-06-14 17:03:42";25;351;70;46;1006.1
1623658124;"2021-06-14 17:08:44";25;350;71;46;1006.1
1623658426;"2021-06-14 17:13:46";25.1;368;72;46;1006.2
1623658729;"2021-06-14 17:18:49";25.3;361;73;45;1006.1
1623659032;"2021-06-14 17:23:52";25.4;362;73;46;1006.2
1623659333;"2021-06-14 17:28:53";25.5;369;73;47;1006.2
1623659636;"2021-06-14 17:33:56";25.3;383;71;47;1006.2
1623659938;"2021-06-14 17:38:58";25;376;70;47;1006.3
1623660240;"2021-06-14 17:44:00";24.9;387;71;47;1006.4
1623660543;"2021-06-14 17:49:03";25;380;72;46;1006.4
1623660846;"2021-06-14 17:54:06";25.1;387;73;46;1006.5
1623661149;"2021-06-14 17:59:09";25.2;401;73;47;1006.6
1623661451;"2021-06-14 18:04:11";25.3;392;73;47;1006.6
1623661753;"2021-06-14 18:09:13";25.3;397;73;48;1006.6
1623662056;"2021-06-14 18:14:16";25.2;399;71;50;1006.7
1623662358;"2021-06-14 18:19:18";24.9;382;71;46;1006.6
1623662661;"2021-06-14 18:24:21";24.8;383;72;50;1006.7
1623662963;"2021-06-14 18:29:23";24.8;383;72;49;1006.7
1623663265;"2021-06-14 18:34:25";24.9;374;73;49;1006.8
1623663568;"2021-06-14 18:39:28";25;401;73;48;1006.8
1623663870;"2021-06-14 18:44:30";25.1;409;73;47;1006.9
1623664173;"2021-06-14 18:49:33";25.2;413;73;48;1007
1623664475;"2021-06-14 18:54:35";25.2;420;72;48;1007
1623664777;"2021-06-14 18:59:37";25;397;72;47;1007.2
1623665079;"2021-06-14 19:04:39";25;390;73;47;1007.2
1623665382;"2021-06-14 19:09:42";25.1;408;73;49;1007.3
1623665684;"2021-06-14 19:14:44";25.2;420;73;51;1007.3
1623665987;"2021-06-14 19:19:47";25.3;422;73;49;1007.4
1623666290;"2021-06-14 19:24:50";25.1;416;72;45;1007.4
1623666592;"2021-06-14 19:29:52";25;382;72;45;1007.3
1623666894;"2021-06-14 19:34:54";25;367;73;45;1007.3
1623667197;"2021-06-14 19:39:57";25;385;73;45;1007.3
1623667499;"2021-06-14 19:44:59";25.1;382;73;45;1007.4
1623667802;"2021-06-14 19:50:02";25.2;375;73;46;1007.5
1623668104;"2021-06-14 19:55:04";25.3;372;73;48;1007.5
1623668406;"2021-06-14 20:00:06";25.2;375;71;46;1007.6
1623668709;"2021-06-14 20:05:09";25;349;72;45;1007.6
1623669011;"2021-06-14 20:10:11";25;357;73;45;1007.5
1623669314;"2021-06-14 20:15:14";25;360;73;45;1007.6
1623669616;"2021-06-14 20:20:16";25.1;397;73;43;1007.6
1623669919;"2021-06-14 20:25:19";25.2;386;73;42;1007.7
1623670221;"2021-06-14 20:30:21";25.2;372;72;42;1007.7
1623670524;"2021-06-14 20:35:24";25.2;356;72;42;1007.8
1623670826;"2021-06-14 20:40:26";25.2;355;72;41;1007.9
1623671128;"2021-06-14 20:45:28";25.2;338;72;40;1007.9
1623671430;"2021-06-14 20:50:30";25.2;355;72;41;1007.9
1623671733;"2021-06-14 20:55:33";25.3;346;72;41;1007.9
1623672035;"2021-06-14 21:00:35";25.2;342;72;42;1008
1623672338;"2021-06-14 21:05:38";25.2;342;72;41;1008.2
1623672640;"2021-06-14 21:10:40";25.2;338;72;42;1008.2
1623672942;"2021-06-14 21:15:42";25.2;341;72;41;1008.3
1623673245;"2021-06-14 21:20:45";25.2;332;72;40;1008.2
1623673547;"2021-06-14 21:25:47";25.2;341;72;40;1008.3
1623673850;"2021-06-14 21:30:50";25.2;360;72;40;1008.3
1623674152;"2021-06-14 21:35:52";25.2;355;72;41;1008.3
1623674454;"2021-06-14 21:40:54";25.2;347;72;41;1008.3
1623674756;"2021-06-14 21:45:56";25.2;342;72;41;1008.2
1623675059;"2021-06-14 21:50:59";25.2;355;72;41;1008.2
1623675361;"2021-06-14 21:56:01";25.2;341;72;42;1008.3
1623675664;"2021-06-14 22:01:04";25.2;341;72;40;1008.3
1623675966;"2021-06-14 22:06:06";25.2;360;72;39;1008.3
1623676269;"2021-06-14 22:11:09";25.2;342;72;40;1008.2
1623676571;"2021-06-14 22:16:11";25.2;335;72;41;1008.1
1623676874;"2021-06-14 22:21:14";25.2;409;72;41;1008.1
1623677176;"2021-06-14 22:26:16";25.2;408;72;41;1008
1623677478;"2021-06-14 22:31:18";25.2;388;72;41;1007.9
1623677781;"2021-06-14 22:36:21";25.2;403;72;41;1007.9
1623678084;"2021-06-14 22:41:24";25.2;406;72;40;1007.9
1623678386;"2021-06-14 22:46:26";25.2;398;72;40;1007.9
1623678688;"2021-06-14 22:51:28";25.2;399;72;40;1007.8
1623678991;"2021-06-14 22:56:31";25.2;402;72;41;1007.8
1623679293;"2021-06-14 23:01:33";25.2;395;72;41;1007.8
1623679596;"2021-06-14 23:06:36";25.2;414;72;41;1007.7
1623679898;"2021-06-14 23:11:38";25.2;402;72;41;1007.6
1623680200;"2021-06-14 23:16:40";25.2;395;72;41;1007.7
1623680503;"2021-06-14 23:21:43";25.2;376;72;40;1007.8
1623680805;"2021-06-14 23:26:45";25.2;407;72;39;1007.8
1623681108;"2021-06-14 23:31:48";25.1;407;72;40;1007.9
1623681410;"2021-06-14 23:36:50";25.1;379;72;41;1007.8
1623681713;"2021-06-14 23:41:53";25.1;404;72;41;1007.8
1623682015;"2021-06-14 23:46:55";25.1;401;72;41;1007.8
1623682317;"2021-06-14 23:51:57";25.1;394;72;41;1007.8
1623682620;"2021-06-14 23:57:00";25.1;378;72;41;1007.7
1623682922;"2021-06-15 00:02:02";25.1;390;72;39;1007.8
1623683225;"2021-06-15 00:07:05";25.1;383;72;40;1007.8
1623683527;"2021-06-15 00:12:07";25.1;387;72;40;1007.7
1623683830;"2021-06-15 00:17:10";25.1;379;72;41;1007.7
1623684132;"2021-06-15 00:22:12";25.1;371;72;41;1007.7
1623684434;"2021-06-15 00:27:14";25.1;382;72;41;1007.6
1623684737;"2021-06-15 00:32:17";25.1;390;72;41;1007.6
1623685039;"2021-06-15 00:37:19";25.1;387;72;40;1007.6
1623685341;"2021-06-15 00:42:21";25.1;383;72;39;1007.6
1623685643;"2021-06-15 00:47:23";25.1;375;72;40;1007.6
1623685946;"2021-06-15 00:52:26";25.1;365;72;40;1007.7
1623686248;"2021-06-15 00:57:28";25.1;387;72;41;1007.6
1623686551;"2021-06-15 01:02:31";25.1;378;72;41;1007.6
1623686853;"2021-06-15 01:07:33";25.1;379;72;41;1007.6
1623687156;"2021-06-15 01:12:36";25.1;383;72;41;1007.6
1623687458;"2021-06-15 01:17:38";25.1;383;72;39;1007.6
1623687760;"2021-06-15 01:22:40";25.1;371;72;40;1007.6
1623688063;"2021-06-15 01:27:43";25.1;390;72;40;1007.6
1623688365;"2021-06-15 01:32:45";25.1;375;72;41;1007.6
1623688667;"2021-06-15 01:37:47";25.1;375;72;41;1007.6
1623688970;"2021-06-15 01:42:50";25.1;379;72;41;1007.6
1623689272;"2021-06-15 01:47:52";25.1;375;73;41;1007.6
1623689575;"2021-06-15 01:52:55";25.1;387;73;41;1007.6
1623689878;"2021-06-15 01:57:58";25.1;387;73;39;1007.5
1623690180;"2021-06-15 02:03:00";25.1;387;73;39;1007.4
1623690483;"2021-06-15 02:08:03";25.1;375;73;40;1007.3
1623690785;"2021-06-15 02:13:05";25;387;73;41;1007.3
1623691087;"2021-06-15 02:18:07";25;383;73;41;1007.3
1623691390;"2021-06-15 02:23:10";25;394;73;41;1007.2
1623691692;"2021-06-15 02:28:12";25;387;73;39;1007.1
1623691994;"2021-06-15 02:33:14";25;382;73;39;1007.1
1623692297;"2021-06-15 02:38:17";25;402;73;40;1007.1
1623692599;"2021-06-15 02:43:19";25;394;73;40;1007.1
1623692901;"2021-06-15 02:48:21";25;382;73;41;1007.1
1623693204;"2021-06-15 02:53:24";25;390;73;41;1007.1
1623693506;"2021-06-15 02:58:26";25;387;73;41;1007.1
1623693809;"2021-06-15 03:03:29";25;404;73;41;1007.1
1623694111;"2021-06-15 03:08:31";25;401;73;41;1007
1623694414;"2021-06-15 03:13:34";25;387;73;41;1007
1623694716;"2021-06-15 03:18:36";25;401;73;41;1006.9
1623695018;"2021-06-15 03:23:38";25;394;73;42;1006.9
1623695321;"2021-06-15 03:28:41";25;386;73;42;1006.9
1623695623;"2021-06-15 03:33:43";25;409;73;42;1006.9
1623695925;"2021-06-15 03:38:45";25;382;73;40;1007
1623696228;"2021-06-15 03:43:48";25;397;73;39;1007
1623696530;"2021-06-15 03:48:50";25;382;73;40;1007
1623696832;"2021-06-15 03:53:52";25;386;73;41;1007
1623697135;"2021-06-15 03:58:55";24.9;379;73;41;1007
1623697437;"2021-06-15 04:03:57";24.9;379;73;41;1007
1623697740;"2021-06-15 04:09:00";24.9;394;73;41;1006.9
1623698042;"2021-06-15 04:14:02";24.9;387;73;41;1006.9
1623698344;"2021-06-15 04:19:04";24.9;387;73;40;1007
1623698646;"2021-06-15 04:24:06";24.9;386;73;39;1007
1623698949;"2021-06-15 04:29:09";24.9;387;73;40;1007.1
1623699251;"2021-06-15 04:34:11";24.9;383;73;40;1007.1
1623699553;"2021-06-15 04:39:13";24.9;386;73;41;1007.1
1623699856;"2021-06-15 04:44:16";24.9;387;73;41;1007.1
1623700159;"2021-06-15 04:49:19";24.9;379;73;41;1007.1
1623700461;"2021-06-15 04:54:21";24.9;394;73;41;1007
1623700763;"2021-06-15 04:59:23";24.9;416;73;41;1007.1
1623701066;"2021-06-15 05:04:26";24.9;405;73;39;1007.1
1623701368;"2021-06-15 05:09:28";24.8;398;73;40;1007.2
1623701671;"2021-06-15 05:14:31";24.8;394;73;40;1007.2
1623701973;"2021-06-15 05:19:33";24.8;387;73;41;1007.2
1623702275;"2021-06-15 05:24:35";24.8;398;73;41;1007.2
1623702578;"2021-06-15 05:29:38";24.8;391;73;41;1007.2
1623702880;"2021-06-15 05:34:40";24.8;413;73;41;1007.1
1623703182;"2021-06-15 05:39:42";24.8;407;73;40;1007.2
1623703484;"2021-06-15 05:44:44";24.8;390;73;39;1007.1
1623703787;"2021-06-15 05:49:47";24.8;407;73;40;1007.1
1623704089;"2021-06-15 05:54:49";24.8;391;73;40;1007.2
1623704392;"2021-06-15 05:59:52";24.8;408;73;41;1007.2
1623704694;"2021-06-15 06:04:54";24.8;408;73;41;1007.3
1623704996;"2021-06-15 06:09:56";24.9;401;73;41;1007.3
1623705299;"2021-06-15 06:14:59";24.9;394;73;41;1007.3
1623705601;"2021-06-15 06:20:01";24.9;409;73;40;1007.3
1623705903;"2021-06-15 06:25:03";24.9;409;73;39;1007.3
1623706206;"2021-06-15 06:30:06";24.9;391;73;40;1007.4
1623706508;"2021-06-15 06:35:08";24.9;387;73;41;1007.3
1623706811;"2021-06-15 06:40:11";24.9;394;73;41;1007.2
1623707113;"2021-06-15 06:45:13";24.9;416;73;41;1007.2
1623707415;"2021-06-15 06:50:15";24.9;401;73;41;1007.2
1623707717;"2021-06-15 06:55:17";24.9;407;73;41;1007.2
1623708020;"2021-06-15 07:00:20";24.9;402;73;40;1007.2
1623708322;"2021-06-15 07:05:22";24.9;401;73;40;1007.2
1623708624;"2021-06-15 07:10:24";24.9;407;73;40;1007.2
1623708927;"2021-06-15 07:15:27";24.9;397;73;41;1007.2
1623709229;"2021-06-15 07:20:29";24.9;394;73;41;1007.2
1623709532;"2021-06-15 07:25:32";24.9;409;73;42;1007.3
1623709834;"2021-06-15 07:30:34";24.9;398;73;42;1007.4
1623710137;"2021-06-15 07:35:37";24.9;397;73;42;1007.3
1623710439;"2021-06-15 07:40:39";24.9;387;73;41;1007.3
1623710741;"2021-06-15 07:45:41";24.9;394;73;41;1007.3
1623711044;"2021-06-15 07:50:44";24.9;398;73;41;1007.3
1623711346;"2021-06-15 07:55:46";24.9;397;73;42;1007.3
1623711648;"2021-06-15 08:00:48";24.9;401;73;42;1007.2
1623711951;"2021-06-15 08:05:51";24.9;398;73;43;1007.2
1623712253;"2021-06-15 08:10:53";24.9;394;73;42;1007.2
1623712555;"2021-06-15 08:15:55";24.9;391;73;42;1007.3
1623712858;"2021-06-15 08:20:58";24.9;394;73;41;1007.3
1623713160;"2021-06-15 08:26:00";24.9;404;73;41;1007.3
1623713463;"2021-06-15 08:31:03";24.9;405;73;48;1007.3
1623713765;"2021-06-15 08:36:05";24.8;387;73;43;1007.4
1623714067;"2021-06-15 08:41:07";24.8;387;73;44;1007.4
1623714369;"2021-06-15 08:46:09";24.8;390;73;45;1007.5
1623714670;"2021-06-15 08:51:10";24.8;368;73;44;1007.4
1623714973;"2021-06-15 08:56:13";24.9;368;72;43;1007.4
1623715275;"2021-06-15 09:01:15";24.9;378;72;44;1007.4
1623715577;"2021-06-15 09:06:17";24.9;375;72;44;1007.3
1623715879;"2021-06-15 09:11:19";24.9;371;72;44;1007.4
1623716182;"2021-06-15 09:16:22";24.9;378;71;44;1007.3
1623716484;"2021-06-15 09:21:24";24.9;371;71;44;1007.4
1623716787;"2021-06-15 09:26:27";25;346;71;45;1007.3
1623717090;"2021-06-15 09:31:30";25;371;71;46;1007.4
1623717392;"2021-06-15 09:36:32";25;368;71;47;1007.4
1623717695;"2021-06-15 09:41:35";25.1;363;71;47;1007.4
1623717997;"2021-06-15 09:46:37";25.1;350;71;45;1007.5
1623718300;"2021-06-15 09:51:40";25.2;353;71;47;1007.5
1623718602;"2021-06-15 09:56:42";25.2;366;71;48;1007.5
1623718905;"2021-06-15 10:01:45";25.3;372;71;45;1007.6
1623719207;"2021-06-15 10:06:47";25.3;365;71;45;1007.6
1623719509;"2021-06-15 10:11:49";25.3;372;71;45;1007.5
1623719811;"2021-06-15 10:16:51";25.3;348;70;45;1007.5
1623720113;"2021-06-15 10:21:53";25.4;337;70;44;1007.6
1623720416;"2021-06-15 10:26:56";25.4;362;70;43;1007.6
1623720718;"2021-06-15 10:31:58";25.4;351;70;44;1007.6
1623721020;"2021-06-15 10:37:00";25.4;357;70;45;1007.6
1623721323;"2021-06-15 10:42:03";25.5;353;70;45;1007.6
1623721625;"2021-06-15 10:47:05";25.5;357;70;46;1007.6
1623721928;"2021-06-15 10:52:08";25.5;346;70;46;1007.5
1623722230;"2021-06-15 10:57:10";25.5;359;70;46;1007.5
1623722533;"2021-06-15 11:02:13";25.5;357;69;45;1007.5
1623722835;"2021-06-15 11:07:15";25.6;357;69;48;1007.5
1623723138;"2021-06-15 11:12:18";25.6;359;69;44;1007.4
1623723440;"2021-06-15 11:17:20";25.6;353;69;44;1007.4
1623723742;"2021-06-15 11:22:22";25.6;348;69;44;1007.4
1623724045;"2021-06-15 11:27:25";25.6;369;69;45;1007.3
1623724348;"2021-06-15 11:32:28";25.6;359;69;44;1007.3
1623724651;"2021-06-15 11:37:31";25.7;361;69;45;1007.2
1623724953;"2021-06-15 11:42:33";25.7;357;69;45;1007.3
1623725255;"2021-06-15 11:47:35";25.7;369;69;46;1007.3
1623725559;"2021-06-15 11:52:39";25.7;376;69;45;1007.3
1623725861;"2021-06-15 11:57:41";25.7;375;69;46;1007.3
1623726163;"2021-06-15 12:02:43";25.8;357;69;46;1007.2
1623726466;"2021-06-15 12:07:46";25.8;351;69;45;1007.1
1623726770;"2021-06-15 12:12:50";25.8;362;69;46;1007.1
1623727073;"2021-06-15 12:17:53";25.8;359;69;46;1007
1623727376;"2021-06-15 12:22:56";25.8;360;69;45;1007
1623727678;"2021-06-15 12:27:58";25.8;357;69;45;1007
1623727981;"2021-06-15 12:33:01";25.8;351;69;44;1007
1623728283;"2021-06-15 12:38:03";25.8;369;69;44;1006.9
1623728586;"2021-06-15 12:43:06";25.8;357;68;45;1007
1623728888;"2021-06-15 12:48:08";25.8;341;68;44;1007
1623729191;"2021-06-15 12:53:11";25.8;357;68;46;1006.8
1623729493;"2021-06-15 12:58:13";25.7;377;67;46;1006.7
1623729795;"2021-06-15 13:03:15";25.1;380;66;45;1006.7
1623730098;"2021-06-15 13:08:18";24.9;382;67;46;1006.6
1623730400;"2021-06-15 13:13:20";24.9;398;68;46;1006.6
1623730703;"2021-06-15 13:18:23";25;427;69;47;1006.6
1623731005;"2021-06-15 13:23:25";25;439;70;47;1006.5
1623731308;"2021-06-15 13:28:28";25.2;440;70;46;1006.5
1623731610;"2021-06-15 13:33:30";25.2;447;69;47;1006.5
1623731912;"2021-06-15 13:38:32";25;446;69;46;1006.5
1623732214;"2021-06-15 13:43:34";25;426;70;46;1006.5
1623732518;"2021-06-15 13:48:38";25.1;460;70;47;1006.5
1623732821;"2021-06-15 13:53:41";25.3;440;70;46;1006.6
1623733123;"2021-06-15 13:58:43";25.2;445;69;47;1006.5
1623733426;"2021-06-15 14:03:46";25.2;440;70;47;1006.5
1623733728;"2021-06-15 14:08:48";25.2;456;70;46;1006.4
1623734030;"2021-06-15 14:13:50";25.3;455;70;46;1006.3
1623734333;"2021-06-15 14:18:53";25.2;456;69;46;1006.4
1623734635;"2021-06-15 14:23:55";25.1;444;70;46;1006.4
1623734937;"2021-06-15 14:28:57";25.1;452;70;46;1006.4
1623735240;"2021-06-15 14:34:00";25.2;468;70;46;1006.4
1623735542;"2021-06-15 14:39:02";25.2;471;69;46;1006.4
1623735845;"2021-06-15 14:44:05";25;452;70;46;1006.4
1623736147;"2021-06-15 14:49:07";25;455;70;47;1006.3
1623736450;"2021-06-15 14:54:10";25.1;469;71;46;1006.2
1623736752;"2021-06-15 14:59:12";25.2;471;71;47;1006.1
1623737053;"2021-06-15 15:04:13";25.2;452;69;46;1006
1623737355;"2021-06-15 15:09:15";25;446;70;48;1006
1623737657;"2021-06-15 15:14:17";25;467;71;46;1005.9
1623737960;"2021-06-15 15:19:20";25.1;464;71;46;1005.9
1623738262;"2021-06-15 15:24:22";25.3;476;71;47;1005.8
1623738527;"2021-06-15 15:28:47";25.2;477;70;51;1005.9
1623738829;"2021-06-15 15:33:49";25.1;480;70;48;1006
1623739132;"2021-06-15 15:38:52";25.1;477;71;45;1005.9
1623739434;"2021-06-15 15:43:54";25.2;461;71;46;1005.9
1623739736;"2021-06-15 15:48:56";25.2;510;70;47;1005.9
1623740040;"2021-06-15 15:54:00";25;489;71;46;1005.9
1623740341;"2021-06-15 15:59:01";25;505;71;46;1005.9
1623740643;"2021-06-15 16:04:03";25.1;509;72;48;1005.9
1623740946;"2021-06-15 16:09:06";25.3;525;72;48;1005.9
1623741249;"2021-06-15 16:14:09";25.1;503;70;46;1005.9
1623741551;"2021-06-15 16:19:11";24.8;490;70;46;1005.9
1623741854;"2021-06-15 16:24:14";24.7;480;71;45;1006
1623742155;"2021-06-15 16:29:15";24.8;480;72;47;1006.1
1623742458;"2021-06-15 16:34:18";24.9;488;72;49;1006.2
1623742759;"2021-06-15 16:39:19";25;473;73;47;1006.3
1623743063;"2021-06-15 16:44:23";25.2;480;72;45;1006.3
1623743365;"2021-06-15 16:49:25";25.2;468;72;45;1006.3
1623743667;"2021-06-15 16:54:27";25;454;71;46;1006.3
1623743970;"2021-06-15 16:59:30";25;433;72;46;1006.3
1623744274;"2021-06-15 17:04:34";25;437;72;47;1006.4
1623744576;"2021-06-15 17:09:36";25.1;442;72;46;1006.4
1623744878;"2021-06-15 17:14:38";25.2;434;72;46;1006.4
1623745181;"2021-06-15 17:19:41";25.2;421;71;46;1006.5
1623745483;"2021-06-15 17:24:43";25;407;72;46;1006.5
1623745785;"2021-06-15 17:29:45";25;407;72;46;1006.5
1623746088;"2021-06-15 17:34:48";25.1;407;72;45;1006.6
1623746390;"2021-06-15 17:39:50";25.2;421;72;46;1006.6
1623746692;"2021-06-15 17:44:52";25.1;418;71;47;1006.6
1623746995;"2021-06-15 17:49:55";25;405;71;46;1006.6
1623747297;"2021-06-15 17:54:57";25;407;72;46;1006.6
1623747600;"2021-06-15 18:00:00";25.1;394;72;45;1006.7
1623747902;"2021-06-15 18:05:02";25.2;402;72;46;1006.6
1623748204;"2021-06-15 18:10:04";25.2;410;72;46;1006.6
1623748507;"2021-06-15 18:15:07";25.3;408;71;46;1006.5
1623748809;"2021-06-15 18:20:09";25.1;401;71;46;1006.5
1623749111;"2021-06-15 18:25:11";25;420;72;46;1006.6
1623749414;"2021-06-15 18:30:14";25.1;401;72;46;1006.6
1623749716;"2021-06-15 18:35:16";25.2;391;72;46;1006.4
1623750019;"2021-06-15 18:40:19";25.2;383;72;45;1006.5
1623750321;"2021-06-15 18:45:21";25.3;388;72;45;1006.5
1623750623;"2021-06-15 18:50:23";25.3;395;71;45;1006.5
1623750926;"2021-06-15 18:55:26";25.1;401;72;46;1006.4
1623751228;"2021-06-15 19:00:28";25.1;394;73;46;1006.4
1623751530;"2021-06-15 19:05:30";25.1;383;73;46;1006.4
1623751832;"2021-06-15 19:10:32";25.2;395;73;47;1006.3
1623752135;"2021-06-15 19:15:35";25.3;388;73;46;1006.3
1623752437;"2021-06-15 19:20:37";25.3;381;73;46;1006.3
1623752739;"2021-06-15 19:25:39";25.3;398;72;46;1006.2
1623753041;"2021-06-15 19:30:41";25.1;387;72;45;1006.2
1623753343;"2021-06-15 19:35:43";25.1;383;73;46;1006.2
1623753647;"2021-06-15 19:40:47";25.1;394;73;46;1006.1
1623753949;"2021-06-15 19:45:49";25.2;402;73;45;1006.1
1623754251;"2021-06-15 19:50:51";25.3;408;73;46;1006.1
1623754555;"2021-06-15 19:55:55";25.3;405;72;46;1006.2
1623754858;"2021-06-15 20:00:58";25.3;406;72;46;1006.1
1623755160;"2021-06-15 20:06:00";25.2;408;72;45;1006.1
1623755462;"2021-06-15 20:11:02";25.1;394;72;47;1006
1623755765;"2021-06-15 20:16:05";25.1;409;72;46;1006.1
1623756067;"2021-06-15 20:21:07";25.2;383;72;43;1006
1623756369;"2021-06-15 20:26:09";25.2;361;72;41;1006
1623756671;"2021-06-15 20:31:11";25.3;357;72;41;1006
1623756974;"2021-06-15 20:36:14";25.3;372;72;41;1006.1
1623757276;"2021-06-15 20:41:16";25.3;357;72;39;1006.1
1623757579;"2021-06-15 20:46:19";25.4;359;71;40;1006.1
1623757881;"2021-06-15 20:51:21";25.4;365;71;40;1006.2
1623758183;"2021-06-15 20:56:23";25.4;396;71;41;1006.3
1623758486;"2021-06-15 21:01:26";25.4;408;71;41;1006.3
1623758788;"2021-06-15 21:06:28";25.4;408;71;41;1006.4
1623759091;"2021-06-15 21:11:31";25.4;408;71;41;1006.4
1623759394;"2021-06-15 21:16:34";25.4;386;71;41;1006.4
1623759696;"2021-06-15 21:21:36";25.4;382;71;41;1006.4
1623759998;"2021-06-15 21:26:38";25.3;391;71;41;1006.4
1623760301;"2021-06-15 21:31:41";25.3;396;71;39;1006.3
1623760603;"2021-06-15 21:36:43";25.3;375;71;39;1006.3
1623760906;"2021-06-15 21:41:46";25.3;375;71;40;1006.3
1623761208;"2021-06-15 21:46:48";25.3;389;71;41;1006.3
1623761510;"2021-06-15 21:51:50";25.3;376;71;41;1006.2
1623761813;"2021-06-15 21:56:53";25.3;401;71;41;1006.2
1623762115;"2021-06-15 22:01:55";25.3;396;71;41;1006.2
1623762417;"2021-06-15 22:06:57";25.3;396;71;41;1006.1
1623762720;"2021-06-15 22:12:00";25.3;386;71;41;1006.2
1623763022;"2021-06-15 22:17:02";25.3;389;71;40;1006.1
1623763324;"2021-06-15 22:22:04";25.3;389;71;39;1006.1
1623763627;"2021-06-15 22:27:07";25.3;389;71;40;1006
1623763929;"2021-06-15 22:32:09";25.3;386;71;41;1006
1623764232;"2021-06-15 22:37:12";25.3;386;71;41;1005.9
1623764534;"2021-06-15 22:42:14";25.3;408;72;41;1006
1623764837;"2021-06-15 22:47:17";25.3;382;72;41;1005.9
1623765139;"2021-06-15 22:52:19";25.3;379;72;41;1005.9
1623765441;"2021-06-15 22:57:21";25.3;389;72;41;1005.9
1623765744;"2021-06-15 23:02:24";25.3;378;72;40;1005.8
1623766046;"2021-06-15 23:07:26";25.3;382;72;38;1005.8
1623766348;"2021-06-15 23:12:28";25.3;386;72;39;1005.7
1623766651;"2021-06-15 23:17:31";25.3;376;72;40;1005.7
1623766953;"2021-06-15 23:22:33";25.3;389;72;40;1005.7
1623767255;"2021-06-15 23:27:35";25.3;374;72;40;1005.7
1623767558;"2021-06-15 23:32:38";25.3;401;72;41;1005.6
1623767860;"2021-06-15 23:37:40";25.3;376;72;41;1005.6
1623768162;"2021-06-15 23:42:42";25.3;397;73;41;1005.5
1623768465;"2021-06-15 23:47:45";25.3;379;73;39;1005.4
1623768767;"2021-06-15 23:52:47";25.3;389;73;39;1005.4
1623769070;"2021-06-15 23:57:50";25.3;391;73;39;1005.4
